legacy_url,recovered_path,disposition,target_url,reason,confidence
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/301-??????-???-???????.html,/index.php/component/k2/301-μιλανο-απο-κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΙΛΑΝΟ ΑΠΟ ΚΕΡΚΥΡΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/302-???????_???????????_?????????.html,/index.php/component/k2/302-μπλονια_θεσσαλονικη_εισιτηρια.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΠΟΛΟΝΙΑ ΑΠΟ ΘΕΣΣΑΛΟΝΙΚΗ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/304-???????????_?????.html,/index.php/2013-03-31-11-03-19/cruise_offers/304-???????????_?????.html,MERGE+301,/air-tickets/,Article 'ΘΕΣΣΑΛΟΝΙΚΗ - ΧΑΝΙΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/308-?????_?????.html,/index.php/2013-03-31-11-03-19/cruise_offers/308-?????_?????.html,MERGE+301,/air-tickets/,Article 'ΠΑΤΡΑ - ΠΑΦΟΣ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/309-aegean_airlines.html,/index.php/2013-03-31-11-03-19/cruise_offers/309-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/311-??????_???????_??_?????????.html,/index.php/2013-03-31-11-03-19/cruise_offers/311-??????_???????_??_?????????.html,MERGE+301,/air-tickets/,Article 'Βόρεια Αμερική με επιστροφή' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/314-??????_???_?????????.html,/index.php/2013-03-31-11-03-19/cruise_offers/314-??????_???_?????????.html,MERGE+301,/holiday-packages/,Article 'Ελλάδα και Εξωτερικο' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/content/23-highlights.html,/index.php/2013-03-31-11-03-19/cruise_offers/content/23-highlights.html,MERGE+301,/honeymoon/,Article 'Αγ. Μαυρίκιος' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/315-aegean.html,/index.php/2013-03-31-11-03-19/cruise_offers/315-aegean.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruise_offers/331-??????????_???????_2015.html,/index.php/2013-03-31-11-03-19/cruise_offers/331-??????????_???????_2015.html,MERGE+301,/air-tickets/,Article 'Προορισμοί από Κέρκυρα για το 2015' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/300-????_??????????_???????.html,/index.php/component/k2/300-ρωμη_αεροδρομιο_κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΚΕΡΚΥΡΑ - ΡΩΜΗ ΑΠΟ 65€' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe.html,/index.php/2013-03-31-11-03-19/cruises_north_europe.html,301,/cruises/northern-europe/,Northern Europe cruise category,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/304-???????????_?????.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/304-???????????_?????.html,MERGE+301,/air-tickets/,Article 'ΘΕΣΣΑΛΟΝΙΚΗ - ΧΑΝΙΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/302-???????_???????????_?????????.html,/index.php/component/k2/302-μπλονια_θεσσαλονικη_εισιτηρια.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΠΟΛΟΝΙΑ ΑΠΟ ΘΕΣΣΑΛΟΝΙΚΗ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/301-??????-???-???????.html,/index.php/component/k2/301-μιλανο-απο-κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΙΛΑΝΟ ΑΠΟ ΚΕΡΚΥΡΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/308-?????_?????.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/308-?????_?????.html,MERGE+301,/air-tickets/,Article 'ΠΑΤΡΑ - ΠΑΦΟΣ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/309-aegean_airlines.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/309-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/311-??????_???????_??_?????????.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/311-??????_???????_??_?????????.html,MERGE+301,/air-tickets/,Article 'Βόρεια Αμερική με επιστροφή' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/314-??????_???_?????????.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/314-??????_???_?????????.html,MERGE+301,/holiday-packages/,Article 'Ελλάδα και Εξωτερικο' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/315-aegean.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/315-aegean.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/cruises_north_europe/331-??????????_???????_2015.html,/index.php/2013-03-31-11-03-19/cruises_north_europe/331-??????????_???????_2015.html,MERGE+301,/air-tickets/,Article 'Προορισμοί από Κέρκυρα για το 2015' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises.html,/index.php/2013-03-31-11-03-19/exotic_cruises.html,301,/cruises/exotic/,Exotic cruise category,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/301-??????-???-???????.html,/index.php/component/k2/301-μιλανο-απο-κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΙΛΑΝΟ ΑΠΟ ΚΕΡΚΥΡΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises.html?start=9,/index.php/2013-03-31-11-03-19/exotic_cruises.html,301,/cruises/exotic/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/300-????_??????????_???????.html,/index.php/component/k2/300-ρωμη_αεροδρομιο_κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΚΕΡΚΥΡΑ - ΡΩΜΗ ΑΠΟ 65€' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/304-???????????_?????.html,/index.php/2013-03-31-11-03-19/exotic_cruises/304-???????????_?????.html,MERGE+301,/air-tickets/,Article 'ΘΕΣΣΑΛΟΝΙΚΗ - ΧΑΝΙΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/302-???????_???????????_?????????.html,/index.php/component/k2/302-μπλονια_θεσσαλονικη_εισιτηρια.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΠΟΛΟΝΙΑ ΑΠΟ ΘΕΣΣΑΛΟΝΙΚΗ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/309-aegean_airlines.html,/index.php/2013-03-31-11-03-19/exotic_cruises/309-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/308-?????_?????.html,/index.php/2013-03-31-11-03-19/exotic_cruises/308-?????_?????.html,MERGE+301,/air-tickets/,Article 'ΠΑΤΡΑ - ΠΑΦΟΣ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/311-??????_???????_??_?????????.html,/index.php/2013-03-31-11-03-19/exotic_cruises/311-??????_???????_??_?????????.html,MERGE+301,/air-tickets/,Article 'Βόρεια Αμερική με επιστροφή' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/314-??????_???_?????????.html,/index.php/2013-03-31-11-03-19/exotic_cruises/314-??????_???_?????????.html,MERGE+301,/holiday-packages/,Article 'Ελλάδα και Εξωτερικο' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/315-aegean.html,/index.php/2013-03-31-11-03-19/exotic_cruises/315-aegean.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/content/23-highlights.html,/index.php/2013-03-31-11-03-19/exotic_cruises/content/23-highlights.html,MERGE+301,/honeymoon/,Article 'Αγ. Μαυρίκιος' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html,301,/cruises/aegean/,Aegean cruise category,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/exotic_cruises/331-??????????_???????_2015.html,/index.php/2013-03-31-11-03-19/exotic_cruises/331-??????????_???????_2015.html,MERGE+301,/air-tickets/,Article 'Προορισμοί από Κέρκυρα για το 2015' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html?start=18,/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html,301,/cruises/aegean/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html?start=9,/index.php/2013-03-31-11-03-19/krouazieres_aigaio.html,301,/cruises/aegean/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/302-???????_???????????_?????????.html,/index.php/component/k2/302-μπλονια_θεσσαλονικη_εισιτηρια.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΠΟΛΟΝΙΑ ΑΠΟ ΘΕΣΣΑΛΟΝΙΚΗ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/300-????_??????????_???????.html,/index.php/component/k2/300-ρωμη_αεροδρομιο_κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΚΕΡΚΥΡΑ - ΡΩΜΗ ΑΠΟ 65€' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/301-??????-???-???????.html,/index.php/component/k2/301-μιλανο-απο-κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΙΛΑΝΟ ΑΠΟ ΚΕΡΚΥΡΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/308-?????_?????.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/308-?????_?????.html,MERGE+301,/air-tickets/,Article 'ΠΑΤΡΑ - ΠΑΦΟΣ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/304-???????????_?????.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/304-???????????_?????.html,MERGE+301,/air-tickets/,Article 'ΘΕΣΣΑΛΟΝΙΚΗ - ΧΑΝΙΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/309-aegean_airlines.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/309-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/311-??????_???????_??_?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/311-??????_???????_??_?????????.html,MERGE+301,/air-tickets/,Article 'Βόρεια Αμερική με επιστροφή' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/314-??????_???_?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/314-??????_???_?????????.html,MERGE+301,/holiday-packages/,Article 'Ελλάδα και Εξωτερικο' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/331-??????????_???????_2015.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/331-??????????_???????_2015.html,MERGE+301,/air-tickets/,Article 'Προορισμοί από Κέρκυρα για το 2015' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_aigaio/315-aegean.html,/index.php/2013-03-31-11-03-19/krouazieres_aigaio/315-aegean.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html?start=18,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html?start=27,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html?start=45,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html?start=36,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html?start=9,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi.html,301,/cruises/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/185-??????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/185-κόλπος-παγετώνων.html,MERGE+301,/cruises/,Article 'Κόλπος Παγετώνων' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/184-?????????-????????-??????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/184-παγετώνας-χούμπαρτ-εξερεύνηση.html,MERGE+301,/cruises/,Article 'Παγετώνας Χούμπαρτ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/186-?????-??????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/186-νότια-αλάσκα.html,MERGE+301,/cruises/,Article 'Νότια Αλάσκα' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/187-??????????-????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/187-εξερεύνηση-παγετώνα.html,MERGE+301,/cruises/,Article 'Εξερεύνηση Παγετώνα' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/189-?????-???-???????????-?????????-?????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/189-ηλιος-του-μεσονυκτιου-νορβηγικα-φιορδ.html,MERGE+301,/cruises/,Article 'Ήλιος του Μεσονυκτίου' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/188-??????-??????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/188-βόρεια-αλάσκα.html,MERGE+301,/cruises/,Article 'Βόρεια Αλάσκα' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/190-???????????-????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/190-πρωτεύουσες-βαλτικής.html,MERGE+301,/cruises/,Article 'Πρωτεύουσες Βαλτικής' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/205-?????-???-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/205-ταϊτή-και-πολυνησία.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/197-?????????-??????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/197-ανατολικη-δυτικη-καραιβικη.html,MERGE+301,/cruises/,Article 'Ανατολική και Δυτική Καραϊβική' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/210-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/210-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/206-??????????-???????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/206-μεξικάνικη-ριβιέρα.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/207-?????????-???-????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/207-αυστραλία-νέα-ζηλανδία.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/212-???????-?????????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/212-εξωτική-ανατολική-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/214-??????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/214-δυτική-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/216-?????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/216-νότια-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/215-???????-??????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/215-εξωτική-δυτική-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/217-???????-?????-?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/217-εξωτική-νότια-καραϊβική.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/301-??????-???-???????.html,/index.php/component/k2/301-μιλανο-απο-κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΙΛΑΝΟ ΑΠΟ ΚΕΡΚΥΡΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/300-????_??????????_???????.html,/index.php/component/k2/300-ρωμη_αεροδρομιο_κερκυρα.html,MERGE+301,/air-tickets/airlines/,Article 'ΚΕΡΚΥΡΑ - ΡΩΜΗ ΑΠΟ 65€' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/302-???????_???????????_?????????.html,/index.php/component/k2/302-μπλονια_θεσσαλονικη_εισιτηρια.html,MERGE+301,/air-tickets/airlines/,Article 'ΜΠΟΛΟΝΙΑ ΑΠΟ ΘΕΣΣΑΛΟΝΙΚΗ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/308-?????_?????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/308-?????_?????.html,MERGE+301,/air-tickets/,Article 'ΠΑΤΡΑ - ΠΑΦΟΣ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/304-???????????_?????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/304-???????????_?????.html,MERGE+301,/air-tickets/,Article 'ΘΕΣΣΑΛΟΝΙΚΗ - ΧΑΝΙΑ' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/311-??????_???????_??_?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/311-??????_???????_??_?????????.html,MERGE+301,/air-tickets/,Article 'Βόρεια Αμερική με επιστροφή' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/309-aegean_airlines.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/309-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/315-aegean.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/315-aegean.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/314-??????_???_?????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/314-??????_???_?????????.html,MERGE+301,/holiday-packages/,Article 'Ελλάδα και Εξωτερικο' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/319-??????????-???-??????????-???-???????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/319-??????????-???-??????????-???-???????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/320-???????-????????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/320-???????-????????????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/321-?????-?????-??????-???-???????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/321-?????-?????-??????-???-???????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-??????????-?????-??????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-??????????-?????-??????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-??????????-?????-??????.html?tmpl=component&print=1,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/322-??????????-?????-??????.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-????????-?????????-?????-???-???????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-????????-?????????-?????-???-???????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-????????-???-?????????-???-???????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-????????-???-?????????-???-???????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-????????-?????????-?????-???-???????.html?tmpl=component&print=1,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/323-????????-?????????-?????-???-???????.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-????????-???-?????????-???-???????.html?tmpl=component&print=1,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/324-????????-???-?????????-???-???????.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-??????-??????-???-????????.html?tmpl=component&print=1,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-??????-??????-???-????????.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-??????-??????-???-????????.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/326-??????-??????-???-????????.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/331-??????????_???????_2015.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/331-??????????_???????_2015.html,MERGE+301,/air-tickets/,Article 'Προορισμοί από Κέρκυρα για το 2015' merged into its cluster hub,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7??????-???????????-????????-emerald-princess.html,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7??????-???????????-????????-emerald-princess.html,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7??????-???????????-????????-emerald-princess.html?tmpl=component&print=1,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7??????-???????????-????????-emerald-princess.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/333-,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/333-,301,/cruises/,Cruise section root,high
